center_to_line,line_in_sphere,line_in_cube
0.436385,0.488131,0.708154
0.23616,0.881428,1.18178
0.188962,0.925836,1.31857
0.250488,0.865462,1.03556
0.475934,0.30651,0.902511
0.505537,0,0.712355
0.264828,0.848213,1.08
0.356223,0.701728,1.14421
0.266989,0.845498,1.06971
0.563626,0,0.452655
0.409282,0.574416,0.841525
0.116007,0.972712,1.16681
0.541299,0,0.648927
0.471456,0.333042,1.22677
0.393427,0.617139,0.858326
0.146043,0.956392,1.34545
0.396857,0.608292,1.05104
0.381451,0.646514,0.919264
0.44104,0.4711,0.771504
0.0910525,0.983279,1.40448
0.380955,0.647682,1.11845
0.426861,0.52073,1.03436
0.084585,0.985587,1.34241
0.620248,0,0.768009
0.53371,0,0.589462
0.509765,0,0.545179
0.290179,0.814362,1.02647
0.44668,0.449343,1.18956
0.43568,0.490645,1.03564
0.256126,0.858835,1.05096
0.18361,0.930134,1.30576
0.0620726,0.992264,1.206
0.4739,0.318866,1.00486
0.41936,0.544563,1.24257
0.485201,0.241493,0.960714
0.520236,0,0.883436
0.313805,0.778529,1.164
0.472248,0.328523,0.991695
0.0414028,0.996566,1.08342
0.29686,0.804672,1.1454
0.210323,0.907225,1.10161
0.380261,0.649312,0.944695
0.490619,0.192803,0.937907
0.276207,0.83357,1.21892
0.34319,0.727243,1.06306
0.162944,0.945408,1.19811
0.138665,0.960775,1.11336
0.403053,0.591771,0.874505
0.363699,0.686216,0.993738
0.545087,0,0.615956
0.368278,0.676377,1.14219
0.630635,0,0.648016
0.370697,0.671069,1.2509
0.299641,0.800538,1.06295
0.132655,0.964163,1.16872
0.594006,0,0.677332
0.295545,0.806606,1.06242
0.361371,0.691118,1.0324
0.650039,0,0.20102
0.281104,0.826996,0.979854
0.528804,0,0.936115
0.505924,0,1.0285
0.295427,0.806778,1.03931
0.466011,0.3624,1.044
0.322055,0.764934,1.0002
0.517056,0,1.02817
0.0993298,0.980069,1.27423
0.0686675,0.990525,1.28041
0.106546,0.977032,1.0907
0.281848,0.825982,1.09217
0.520539,0,0.463406
0.596764,0,0.864998
0.19051,0.924567,1.26881
0.575842,0,0.817236
0.413154,0.563218,1.08994
0.401551,0.595841,1.13383
0.195108,0.920724,1.14708
0.173572,0.937812,1.19528
0.343657,0.72636,1.10341
0.568176,0,0.570846
0.503016,0,0.713738
0.485122,0.242127,0.669965
0.468005,0.351975,0.790909
0.389498,0.627028,0.778491
0.457661,0.402724,0.70724
0.0963995,0.981238,1.08254
0.359041,0.695959,1.35426
0.563615,0,0.455508
0.264224,0.848966,1.08877
0.454933,0.414903,0.739602
0.113699,0.973802,1.19577
0.0372299,0.997224,1.14801
0.385557,0.636697,1.09539
0.41565,0.555823,1.23248
0.250924,0.864956,1.03251
0.161013,0.946731,1.23287
0.403785,0.589773,1.06701
0.519552,0,1.00418
0.026696,0.998574,1.01053
0.427482,0.518689,0.907007
0.447259,0.447033,1.07892
0.293327,0.809837,1.20617
0.208349,0.909045,1.26741
0.337327,0.738134,1.04358
0.262072,0.851629,1.09964
0.227047,0.890954,1.11267
0.516289,0,0.686474
0.452726,0.424451,0.736372
0.0817479,0.986544,1.47744
0.34273,0.72811,1.21344
0.435216,0.492289,1.02887
0.313561,0.778921,1.41736
0.196085,0.919893,1.09116
0.395664,0.611392,1.20329
0.142291,0.958652,1.22812
0.536321,0,0.5585
0.438582,0.480191,0.556673
0.28706,0.818772,1.0913
0.139504,0.960289,1.12026
0.495995,0.126319,0.781997
0.480526,0.276369,0.705303
0.292153,0.811533,1.10607
0.405969,0.583744,0.998119
0.269192,0.842699,1.21148
0.328894,0.753203,1.11313
0.501261,0,0.528856
0.348262,0.717534,1.31875
0.416226,0.554097,0.863622
0.48162,0.268642,0.61579
0.414106,0.560413,0.955106
0.373091,0.665743,0.888341
0.396965,0.60801,0.79457
0.0639579,0.991785,1.22616
0.486711,0.229021,0.627702
0.477901,0.294012,0.831969
0.284942,0.821726,1.04155
0.148385,0.954949,1.48223
0.16133,0.946515,1.16685
0.566544,0,0.413386
0.495184,0.138455,0.732312
0.586035,0,0.898978
0.304458,0.793234,1.06599
0.134425,0.963182,1.04365
0.501439,0,0.679367
0.359591,0.694821,0.994216
0.251917,0.8638,1.20845
0.266748,0.845803,1.14086
0.193014,0.922487,1.38226
0.362422,0.688913,0.959792
0.445503,0.453992,1.03995
0.303826,0.794203,1.12388
0.374369,0.662866,1.03503
0.12384,0.968842,1.27966
0.187482,0.927039,1.28134
0.213476,0.904274,1.09118
0.652283,0,0.403607
0.0263667,0.998609,1.44502
0.376347,0.658371,1.00316
0.0661753,0.991203,1.28204
0.534676,0,0.927954
0.509791,0,0.437713
0.263626,0.849709,1.18389
0.342271,0.728973,1.0878
0.0624783,0.992162,1.16413
0.408807,0.575766,0.783376
0.446429,0.450338,0.989831
0.369717,0.673229,1.08944
0.224952,0.893077,1.09759
0.206987,0.910289,1.31492
0.285372,0.821128,1.03964
0.0763551,0.988271,1.16712
0.370764,0.670921,1.00894
0.492041,0.177715,0.623107
0.16736,0.942317,1.09567
0.378466,0.653495,1.07584
0.117449,0.97202,1.12765
0.495778,0.129686,0.80178
0.415766,0.555477,0.860159
0.376874,0.657164,1.38337
0.232736,0.885063,1.01624
0.302198,0.796684,1.06826
0.342345,0.728835,1.22713
0.145728,0.956585,1.13344
0.171548,0.939301,1.11225
0.0875164,0.984563,1.28922
0.273893,0.836618,1.08377
0.175552,0.936337,1.10881
0.325073,0.75981,1.10194
0.46399,0.372628,0.674426
0.091324,0.983178,1.1666
0.340872,0.73159,1.03188
0.492337,0.174403,0.919473
0.301185,0.798217,1.24637
0.14162,0.959049,1.02047
0.555705,0,0.749138
0.333339,0.745345,1.02387
0.442888,0.464113,1.00532
0.375726,0.659788,0.990327
0.277959,0.831237,0.939549
0.120953,0.9703,1.32397
0.284572,0.822238,1.29024
0.398405,0.604229,0.973643
0.490553,0.193472,1.07641
0.628619,0,0.629921
0.265481,0.847396,1.13989
0.272622,0.838278,1.04168
0.207399,0.909913,1.27483
0.485228,0.241281,0.630072
0.216661,0.901239,1.18387
0.169878,0.940514,1.3071
0.389763,0.62637,0.891476
0.391389,0.6223,1.13003
0.302975,0.795502,1.15026
0.675752,0,0.420922
0.140014,0.959992,1.00905
0.118825,0.971351,1.05255
0.388219,0.630194,1.00527
0.131834,0.964614,1.27453
0.196907,0.91919,1.142
0.0289391,0.998324,1.2531
0.0883381,0.984269,1.57067
0.276846,0.832721,1.00893
0.29387,0.809049,1.20676
0.633133,0,0.729066
0.348948,0.716199,0.953312
0.0603975,0.992677,1.55288
0.525561,0,0.707696
0.508775,0,0.575647
0.0592903,0.992944,1.22473
0.330418,0.75053,1.05635
0.623855,0,0.491575
0.681849,0,0.213224
0.0876903,0.984501,1.43058
0.200504,0.916074,1.05957
0.341439,0.730533,1.21567
0.24753,0.868859,1.05332
0.0756193,0.988497,1.11515
0.381358,0.646733,1.0197
0.359995,0.693985,1.20851
0.307063,0.789208,1.15802
0.417124,0.551388,1.14971
0.374085,0.663508,1.00695
0.461704,0.38382,1.00403
0.0376527,0.99716,1.13203
0.322255,0.764596,1.18343
0.531435,0,1.03208
0.496103,0.124605,0.498967
0.276734,0.832871,1.0637
0.0895744,0.983822,1.05332
0.274324,0.836053,1.23517
0.253557,0.861879,1.00584
0.160925,0.946791,1.32919
0.131635,0.964722,1.26698
0.520275,0,0.553173
0.403856,0.589578,0.996337
0.0649683,0.991522,1.60089
0.180664,0.932439,1.15861
0.309671,0.785122,1.08378
0.551691,0,0.21939
0.422893,0.533523,1.02276
0.217112,0.900805,1.27908
0.26259,0.850991,0.910385
0.169748,0.940608,1.32456
0.357463,0.699199,1.05913
0.181292,0.931951,1.23101
0.207237,0.910061,1.30329
0.25622,0.858723,1.13076
0.537247,0,0.830517
0.195543,0.920355,1.18676
0.0772412,0.987996,1.32447
0.349761,0.714611,1.15301
0.239612,0.877692,1.13871
0.285191,0.82138,1.29233
0.129362,0.965952,1.17973
0.505394,0,0.477569
0.255446,0.859645,1.09919
0.169284,0.940942,1.25135
0.134756,0.962997,1.20855
0.421814,0.536928,0.8571
0.441205,0.470481,0.875703
0.430751,0.507753,0.820774
0.712141,0,0.112005
0.315359,0.776012,1.13347
0.0789597,0.987452,1.41194
0.106217,0.977175,1.2583
0.421654,0.537432,1.15828
0.0280736,0.998423,1.44669
0.316451,0.774232,0.971078
0.338301,0.73635,1.23117
0.398837,0.603088,1.11495
0.166224,0.943121,1.2625
0.604835,0,0.377798
0.530555,0,0.618511
0.305868,0.791062,0.812344
0.425527,0.525078,0.850989
0.128346,0.966493,1.37718
0.17007,0.940375,1.47338
0.581232,0,0.884477
0.411284,0.568668,0.917462
0.458214,0.400199,0.904235
0.0482001,0.995343,1.2241
0.549956,0,0.912196
0.656031,0,0.25049
0.402128,0.594284,0.803317
0.26004,0.854117,1.18897
0.2156,0.902256,1.2957
0.528981,0,0.502559
0.478172,0.292244,0.505387
0.455135,0.414014,0.978986
0.455838,0.410911,0.972509
0.180762,0.932363,1.03686
0.437548,0.48395,1.09092
0.341956,0.729564,1.02029
0.398517,0.603934,0.851795
0.533722,0,0.693492
0.130771,0.965192,1.45946
0.213805,0.903964,1.11502
0.379555,0.650961,1.25534
0.45806,0.400902,0.545472
0.0546753,0.994003,1.16134
0.462551,0.379717,0.838491
0.405556,0.584891,0.636803
0.163986,0.944688,1.03635
0.228959,0.888995,1.10303
0.315858,0.775199,1.13973
0.228017,0.889962,1.05275
0.275845,0.83405,1.02578
0.346322,0.72128,1.02314
0.16292,0.945425,1.21501
0.576435,0,0.975962
0.0921888,0.982855,1.47894
0.294813,0.807676,1.32903
0.346693,0.720566,1.10689
0.579773,0,0.388755
0.0654844,0.991387,1.24974
0.231693,0.886157,1.17129
0.472985,0.324256,0.996644
0.259561,0.8547,1.11944
0.36424,0.685066,0.862101
0.604477,0,0.89633
0.153162,0.951927,1.25346
0.408952,0.575355,1.00996
0.338265,0.736415,1.05536
0.178811,0.933866,1.14801
0.516625,0,0.743343
0.301237,0.798138,1.08439
0.353095,0.708022,1.14356
0.165832,0.943398,1.06866
0.545169,0,0.726747
0.298899,0.801647,1.14818
0.172455,0.938635,1.08604
0.125007,0.968242,1.05155
0.425326,0.525729,1.07881
0.437696,0.483414,1.06606
0.529654,0,0.475701
0.0936062,0.982319,1.07666
0.392239,0.620156,1.15306
0.258756,0.855675,1.07762
0.122997,0.969271,1.18858
0.0482123,0.99534,1.35767
0.177774,0.934658,1.07547
0.21929,0.898693,1.28373
0.207016,0.910262,1.14795
0.17393,0.937547,1.12665
0.0301242,0.998183,1.48741
0.187348,0.927148,1.28435
0.355403,0.703389,1.08825
0.52308,0,0.646973
0.357204,0.699729,1.25123
0.147293,0.955625,1.19066
0.0454267,0.995864,1.18508
0.394672,0.613952,0.96006
0.270433,0.841109,1.27371
0.421791,0.537,1.12082
0.0422506,0.996423,1.30302
0.331895,0.74792,1.08567
0.0261696,0.998629,1.24952
0.430316,0.509228,0.731253
0.399343,0.601748,1.17872
0.439945,0.475177,0.904697
0.415251,0.557016,0.767488
0.200795,0.91582,1.17738
0.235402,0.882238,1.25757
0.502369,0,0.687719
0.297251,0.804094,1.12443
0.161667,0.946285,1.18711
0.442826,0.464348,0.700335
0.233735,0.884009,1.30447
0.217835,0.900106,1.27755
0.517757,0,0.600763
0.245423,0.871247,1.16611
0.484089,0.250259,0.614071
0.202946,0.913921,1.24347
0.23891,0.878458,1.18138
0.516387,0,0.42455
0.306376,0.790275,1.07723
0.292933,0.810408,1.11168
0.0813959,0.98666,1.35637
0.256281,0.85865,1.03322
0.420752,0.54025,0.67754
0.208403,0.908996,1.17374
0.355693,0.702801,1.01308
0.458981,0.396669,1.01407
0.447424,0.44637,0.801121
0.195193,0.920651,1.09099
0.153257,0.951866,1.28555
0.48958,0.20309,0.766578
0.525651,0,1.05478
0.343554,0.726554,0.756917
0.291321,0.812729,1.05627
0.127646,0.966864,1.40107
0.402226,0.594018,1.03233
0.42305,0.533024,1.03533
0.105973,0.977282,1.16288
0.509302,0,0.746049
0.322983,0.763367,0.907984
0.385526,0.636772,1.08007
0.235177,0.882478,1.32638
0.246983,0.869481,1.00374
0.263656,0.849672,1.09694
0.243689,0.873191,1.21401
0.0789235,0.987464,1.34459
0.334422,0.743402,0.938576
0.482315,0.263606,0.901916
0.257508,0.85718,1.14908
0.318118,0.771494,1.02719
0.303234,0.795108,1.10781
0.214352,0.903445,1.15853
0.38516,0.637657,0.817018
0.101114,0.979338,1.20029
0.490323,0.195792,1.03608
0.306548,0.790009,1.19955
0.541018,0,0.33522
0.508916,0,1.00694
0.535015,0,0.96263
0.135981,0.962308,1.16462
0.492174,0.176236,1.03609
0.600412,0,0.503568
0.37654,0.657929,1.08781
0.485918,0.235656,0.708398
0.588969,0,0.671902
0.530489,0,0.720151
0.636814,0,0.312343
0.308201,0.787432,1.25836
0.0989641,0.980217,1.45787
0.339093,0.73489,1.02072
0.296176,0.80568,1.15657
0.172897,0.93831,1.14418
0.262149,0.851534,1.05015
0.430365,0.509063,1.20346
0.477621,0.295825,0.800307
0.32866,0.753612,1.00785
0.418773,0.546366,1.01754
0.476858,0.300707,0.895911
0.505842,0,0.823718
0.506387,0,0.754856
0.403136,0.591546,1.09437
0.11121,0.974951,1.07223
0.41155,0.567897,0.723449
0.360266,0.693422,1.23606
0.454677,0.416024,0.791217
0.0811463,0.986743,1.33039
0.683202,0,0.293764
0.268957,0.843,1.10084
0.499655,0.0371255,0.824169
0.398651,0.603581,0.97837
0.310951,0.783095,0.991455
0.491061,0.188246,1.06702
0.0633143,0.99195,1.1595
0.425141,0.526328,1.09745
0.306683,0.789799,0.857051
0.23503,0.882635,1.23321
0.399921,0.600211,1.06497
0.494431,0.148841,0.974344
0.402007,0.594612,1.01575
0.456578,0.407609,1.14012
0.192682,0.922764,1.26275
0.102473,0.978773,1.15447
0.149784,0.954075,1.30006
0.138332,0.960966,1.27953
0.277999,0.831184,1.1904
0.0432825,0.996246,1.40249
0.346586,0.720773,0.99743
0.29801,0.80297,0.949724
0.0665599,0.9911,1.43094
0.404558,0.58765,1.02244
0.501474,0,0.616387
0.54694,0,0.740235
0.227035,0.890966,1.06425
0.34487,0.724057,1.16656
0.0650802,0.991493,1.01559
0.487559,0.221689,1.11312
0.624543,0,0.70002
0.500052,0,0.893566
0.382056,0.645083,0.929774
0.0284237,0.998383,1.25654
0.332271,0.747251,1.22637
0.361748,0.690328,0.845872
0.328056,0.754663,1.21824
0.238749,0.878633,1.03546
0.203036,0.913841,1.43632
0.438408,0.480828,1.08966
0.357773,0.698566,1.09283
0.17325,0.93805,1.04913
0.0528472,0.994399,1.11704
0.185465,0.928661,1.19424
0.532717,0,0.354596
0.302822,0.795736,1.07291
0.355927,0.702327,1.0316
0.350872,0.71243,1.01747
0.402412,0.593514,1.05517
0.505942,0,0.639657
0.515962,0,1.00799
0.189041,0.925772,1.08831
0.264379,0.848773,1.10796
0.423632,0.531173,1.0905
0.284416,0.822454,1.20161
0.272009,0.839073,1.10715
0.500365,0,0.820201
0.458852,0.397265,0.884194
0.526617,0,0.707
0.590304,0,0.583185
0.551058,0,1.00393
0.141398,0.95918,1.14512
0.149844,0.954037,1.1849
0.400128,0.599659,0.901019
0.517976,0,0.531639
0.480565,0.276099,0.812798
0.561417,0,0.953669
0.491692,0.181543,1.00188
0.481488,0.269585,1.05108
0.504333,0,0.542319
0.385738,0.63626,1.01517
0.184838,0.92916,1.16254
0.125551,0.967961,1.29051
0.262098,0.851598,0.984646
0.26992,0.841767,1.09266
0.404523,0.587746,0.874258
0.451104,0.4313,0.883085
0.504592,0,1.14707
0.568242,0,0.337489
0.403675,0.590072,1.06137
0.335711,0.741076,1.18597
0.273,0.837785,1.06354
0.0932787,0.982444,1.27971
0.317317,0.772813,1.19291
0.436196,0.488806,0.941978
0.420036,0.542475,0.607758
0.100739,0.979493,1.31255
0.448691,0.441255,0.700589
0.336386,0.73985,1.23073
0.265368,0.847537,1.2655
0.368427,0.676053,0.805892
0.442187,0.46678,0.990614
0.512872,0,0.791709
0.278304,0.830775,1.0031
0.088269,0.984294,1.11845
0.156745,0.949591,1.2566
0.1795,0.933338,1.39973
0.518039,0,1.04629
0.252558,0.863052,1.05341
0.174064,0.937447,1.46088
0.25491,0.860281,1.04983
0.244501,0.872283,1.07197
0.159806,0.947549,1.19031
0.159446,0.947791,1.02174
0.48708,0.225862,0.739272
0.443926,0.46013,0.635728
0.435796,0.490233,1.33908
0.461682,0.383928,1.03426
0.184077,0.929765,1.05649
0.594697,0,0.437639
0.376595,0.657803,0.7369
0.139264,0.960428,1.12351
0.246646,0.869864,1.21504
0.454919,0.414965,0.756576
0.634483,0,0.318249
0.239172,0.878173,1.00786
0.256207,0.858738,1.20158
0.298472,0.802282,1.10115
0.323859,0.76188,0.934144
0.27284,0.837994,1.05013
0.462489,0.380022,0.696774
0.480628,0.275656,1.02109
0.374337,0.662939,0.844788
0.5501,0,0.93893
0.590211,0,0.795673
0.512702,0,0.593299
0.295895,0.806092,1.01689
0.289252,0.81568,1.01166
0.321279,0.766236,1.21724
0.385187,0.637593,1.06751
0.46023,0.390835,1.11184
0.192319,0.923068,1.31951
0.399931,0.600185,0.796689
0.438039,0.48217,0.788103
0.524145,0,1.03413
0.678065,0,0.347421
0.257737,0.856905,1.01995
0.207149,0.910141,1.05126
0.531509,0,1.05347
0.405668,0.584581,1.02846
0.383283,0.642165,1.30861
0.464951,0.36781,1.01317
0.367044,0.679054,0.965856
0.569975,0,1.00128
0.212132,0.905539,1.23275
0.189116,0.925711,1.03401
0.432641,0.501286,0.776698
0.377557,0.655593,1.27799
0.00859748,0.999852,1.34576
0.408066,0.577865,1.03086
0.249829,0.866223,1.07961
0.378268,0.653953,0.911618
0.20493,0.912149,1.11945
0.398719,0.603402,0.780382
0.220337,0.897667,1.1768
0.160439,0.94712,1.3796
0.1811,0.932101,1.33147
0.285615,0.82079,0.999366
0.382881,0.643125,1.05498
0.334199,0.743803,1.20731
0.262927,0.850575,1.067
0.110305,0.975362,1.0761
0.569539,0,0.499537
0.166575,0.942874,1.20536
0.40327,0.591179,0.808311
0.270494,0.84103,1.11543
0.0635465,0.991891,1.34004
0.414499,0.559252,1.10436
0.433013,0.499999,1.18178
0.286172,0.820013,1.26539
0.526711,0,1.02511
0.505073,0,0.582225
0.309588,0.785252,1.07951
0.513753,0,0.524134
0.0909455,0.983319,1.31869
0.215216,0.902623,1.21932
0.478508,0.290032,1.00033
0.593284,0,0.55622
0.226171,0.891844,1.24045
0.487343,0.223575,0.840931
0.226267,0.891747,1.11194
0.48914,0.207287,0.938295
0.323203,0.762994,1.09727
0.237795,0.879667,1.01458
0.441087,0.470923,1.03974
0.224757,0.893273,1.05391
0.521124,0,0.876051
0.585966,0,0.540107
0.137098,0.961674,1.3954
0.0821825,0.9864,1.4958
0.328665,0.753602,1.02196
0.0954753,0.9816,1.47419
0.106882,0.976885,1.00165
0.409868,0.57274,1.02351
0.606475,0,1.00694
0.173748,0.937681,1.41891
0.498493,0.077579,0.798831
0.386009,0.635601,1.18428
0.302843,0.795704,1.24387
0.264083,0.849142,1.01614
0.532735,0,1.02561
0.420805,0.540086,1.27274
0.61849,0,0.491215
0.213988,0.90379,1.32341
0.470909,0.336121,1.02507
0.265534,0.847329,1.14193
0.224369,0.893664,1.26948
0.493118,0.165345,0.894462
0.26393,0.849331,0.974237
0.132521,0.964237,1.0984
0.555588,0,0.30677
0.472793,0.325373,1.09207
0.381311,0.646844,0.922307
0.379648,0.650746,0.812982
0.332455,0.746924,1.15435
0.50257,0,1.04114
0.199681,0.916794,1.06419
0.49934,0.0513664,0.422649
0.422831,0.53372,0.7561
0.168662,0.941389,1.38357
0.248556,0.867687,1.26966
0.02884,0.998335,1.04476
0.500112,0,0.998093
0.511314,0,0.753511
0.224924,0.893105,1.14113
0.396605,0.608949,1.04597
0.613203,0,0.608325
0.544757,0,0.473006
0.197098,0.919026,1.29147
0.451581,0.429299,0.797342
0.370151,0.672273,1.13901
0.162466,0.945738,1.34273
0.303136,0.795257,1.02735
0.44174,0.468471,1.1847
0.410534,0.570831,0.987631
0.253266,0.862221,1.12435
0.407603,0.579172,0.888133
0.463378,0.375664,1.15059
0.279392,0.829314,0.918014
0.278438,0.830595,1.15177
0.658514,0,0.481858
0.464719,0.368977,1.04352
0.096836,0.981066,1.13257
0.162306,0.945847,1.36049
0.590358,0,0.18924
0.260764,0.853234,1.22883
0.239546,0.877765,1.19567
0.276196,0.833584,1.08629
0.293736,0.809244,1.11052
0.469324,0.344874,1.01813
0.0425237,0.996377,1.02924
0.278625,0.830345,1.04226
0.522621,0,0.958109
0.456051,0.409965,0.90739
0.474214,0.316992,0.577046
0.138131,0.961083,1.36002
0.460025,0.3918,0.592722
0.334673,0.74295,1.21437
0.351569,0.711054,1.17315
0.0829065,0.986157,1.26775
0.0221355,0.99902,1.09539
0.199941,0.916567,1.17107
0.174548,0.937087,1.25215
0.0705232,0.990003,1.10777
0.647988,0,0.243776
0.448226,0.443141,0.912228
0.392649,0.619119,1.05972
0.460638,0.388911,1.01401
0.368892,0.675038,1.04603
0.0177273,0.999371,1.24177
0.490773,0.191224,0.875639
0.570125,0,0.689118
0.276992,0.832528,1.20414
0.379676,0.650681,1.06139
0.410455,0.571057,1.03233
0.311312,0.782521,1.15388
0.250788,0.865113,1.34004
0.234377,0.883328,1.11751
0.41635,0.553726,0.864508
0.468553,0.349044,0.641255
0.475095,0.311669,0.731504
0.359394,0.69523,1.00391
0.398264,0.604602,1.28744
0.532037,0,0.375478
0.596299,0,0.860583
0.604385,0,0.600005
0.412923,0.563896,1.15408
0.0431257,0.996273,1.36098
0.518175,0,0.934141
0.314149,0.777972,0.874312
0.300532,0.799201,1.07997
0.329649,0.751881,1.0417
0.17462,0.937033,1.16373
0.312197,0.781109,0.967021
0.593587,0,1.00301
0.213601,0.904156,1.19212
0.523746,0,0.660106
0.0273033,0.998508,1.50807
0.222033,0.895994,1.30712
0.514626,0,1.01495
0.442215,0.466672,1.18922
0.52311,0,0.197637
0.271653,0.839535,1.29277
0.638056,0,0.216045
0.199614,0.916851,1.00201
0.326667,0.75707,1.36928
0.591771,0,0.653005
0.343899,0.725902,1.00578
0.334643,0.743005,0.771923
0.452829,0.424009,1.00664
0.27667,0.832955,1.01772
0.455928,0.41051,0.912278
0.390275,0.625092,1.02749
0.112413,0.974399,1.3592
0.347747,0.718533,1.02738
0.685387,0,0.445115
0.536086,0,0.57467
0.699428,0,0.48402
0.42072,0.540349,1.00755
0.5123,0,0.537182
0.386508,0.634388,1.22761
0.381633,0.646084,1.02796
0.389948,0.62591,0.665924
0.370579,0.671331,1.13628
0.303509,0.794689,1.06319
0.0611986,0.992481,1.48975
0.553544,0,0.78197
0.487796,0.219595,0.921533
0.32914,0.752774,1.04649
0.311274,0.782581,1.07279
0.125301,0.96809,1.4205
0.421416,0.538176,0.939689
0.361481,0.690888,0.897916
0.602994,0,0.432783
0.606467,0,0.520642
0.338642,0.735722,1.16723
0.514749,0,0.566769
0.429123,0.513239,1.0478
0.520644,0,0.609894
0.413712,0.561576,1.04914
0.329658,0.751866,1.23774
0.519952,0,1.05136
0.325861,0.758458,1.0952
0.441363,0.469888,0.739811
0.0645449,0.991633,1.33342
0.459181,0.395742,0.711796
0.333041,0.745879,1.16849
0.503457,0,0.409587
0.150608,0.953556,1.16722
0.46396,0.372778,0.765939
0.455509,0.412367,0.979688
0.15408,0.951334,1.05058
0.136966,0.961749,1.40956
0.123291,0.969122,1.24661
0.533815,0,0.319661
0.446467,0.450187,0.730965
0.104475,0.977926,1.29189
0.387342,0.632349,1.03454
0.429054,0.513469,0.835196
0.297794,0.80329,1.0968
0.155761,0.950239,1.08106
0.326052,0.75813,1.21406
0.598869,0,0.712433
0.277369,0.832025,1.15477
0.280494,0.827823,1.00462
0.316248,0.774564,1.09506
0.371294,0.669749,1.11525
0.32104,0.766637,0.874366
0.181696,0.931636,1.08312
0.512439,0,0.917605
0.313179,0.779535,1.19018
0.35537,0.703455,1.00554
0.176575,0.935567,1.04319
0.259513,0.854759,1.16787
0.422859,0.533629,0.833729
0.154505,0.951059,1.12319
0.466035,0.362276,1.01379
0.201578,0.915131,1.33005
0.23214,0.885688,1.06635
0.441195,0.470519,0.964829
0.497844,0.0927606,0.565287
0.319816,0.768681,1.03764
0.12732,0.967036,1.35718
0.30471,0.792848,1.3802
0.438633,0.480006,0.692125
0.18252,0.930992,1.01462
0.226703,0.891304,0.981861
0.453085,0.422914,1.14562
